,UF,Municipio,popMun,AnoBase,codMun,popUF
17674,CE,Ibicuitinga,12350,2017,2305332,9020460
17675,CE,Icapuí,19685,2017,2305357,9020460
17676,CE,Icó,67486,2017,2305407,9020460
17677,CE,Iguatu,102614,2017,2305506,9020460
17678,CE,Independência,25967,2017,2305605,9020460
17679,CE,Ipaporanga,11499,2017,2305654,9020460
17680,CE,Ipaumirim,12349,2017,2305704,9020460
17681,CE,Ipu,41576,2017,2305803,9020460
17682,CE,Ipueiras,37896,2017,2305902,9020460
17683,CE,Iracema,14125,2017,2306009,9020460
17684,CE,Irauçuba,23858,2017,2306108,9020460
17685,CE,Itaiçaba,7738,2017,2306207,9020460
17686,CE,Itaitinga,39310,2017,2306256,9020460
17687,CE,Itapajé,51945,2017,2306306,9020460
17688,CE,Itapipoca,127465,2017,2306405,9020460
17689,CE,Itapiúna,20014,2017,2306504,9020460
17690,CE,Itarema,41230,2017,2306553,9020460
17691,CE,Itatira,20675,2017,2306603,9020460
17692,CE,Jaguaretama,17958,2017,2306702,9020460
17693,CE,Jaguaribara,11295,2017,2306801,9020460
17694,CE,Jaguaribe,34448,2017,2306900,9020460
17695,CE,Jaguaruana,33740,2017,2307007,9020460
17696,CE,Jardim,27076,2017,2307106,9020460
17697,CE,Jati,7847,2017,2307205,9020460
17698,CE,Jijoca de Jericoacoara,19510,2017,2307254,9020460
17699,CE,Juazeiro do Norte,270383,2017,2307304,9020460
17700,CE,Jucás,24597,2017,2307403,9020460
17701,CE,Lavras da Mangabeira,31335,2017,2307502,9020460
17702,CE,Limoeiro do Norte,58915,2017,2307601,9020460
17703,CE,Madalena,19800,2017,2307635,9020460
17704,CE,Maracanaú,224804,2017,2307650,9020460
17705,CE,Maranguape,126486,2017,2307700,9020460
17706,CE,Marco,26981,2017,2307809,9020460
17707,CE,Martinópole,11082,2017,2307908,9020460
17708,CE,Massapê,38210,2017,2308005,9020460
17709,CE,Mauriti,46548,2017,2308104,9020460
17710,CE,Meruoca,14948,2017,2308203,9020460
17711,CE,Milagres,28231,2017,2308302,9020460
17712,CE,Milhã,13136,2017,2308351,9020460
17713,CE,Miraíma,13583,2017,2308377,9020460
17714,CE,Missão Velha,35409,2017,2308401,9020460
17715,CE,Mombaça,43735,2017,2308500,9020460
17716,CE,Monsenhor Tabosa,17038,2017,2308609,9020460
17717,CE,Morada Nova,61548,2017,2308708,9020460
17718,CE,Moraújo,8636,2017,2308807,9020460
17719,CE,Morrinhos,22222,2017,2308906,9020460
17720,CE,Mucambo,14377,2017,2309003,9020460
17721,CE,Mulungu,12831,2017,2309102,9020460
17722,CE,Nova Olinda,15433,2017,2309201,9020460
17723,CE,Nova Russas,32035,2017,2309300,9020460
17724,CE,Novo Oriente,28353,2017,2309409,9020460
17725,CE,Ocara,25394,2017,2309458,9020460
17726,CE,Orós,21292,2017,2309508,9020460
17727,CE,Pacajus,70911,2017,2309607,9020460
17728,CE,Pacatuba,82824,2017,2309706,9020460
17729,CE,Pacoti,11960,2017,2309805,9020460
17730,CE,Pacujá,6202,2017,2309904,9020460
17731,CE,Palhano,9285,2017,2310001,9020460
17732,CE,Palmácia,13145,2017,2310100,9020460
17733,CE,Paracuru,33894,2017,2310209,9020460
17734,CE,Paraipaba,32515,2017,2310258,9020460
17735,CE,Parambu,31137,2017,2310308,9020460
17736,CE,Paramoti,11578,2017,2310407,9020460
17737,CE,Pedra Branca,42841,2017,2310506,9020460
17738,CE,Penaforte,8956,2017,2310605,9020460
17739,CE,Pentecoste,37077,2017,2310704,9020460
17740,CE,Pereiro,16163,2017,2310803,9020460
17741,CE,Pindoretama,20644,2017,2310852,9020460
17742,CE,Piquet Carneiro,16731,2017,2310902,9020460
17743,CE,Pires Ferreira,10784,2017,2310951,9020460
17744,CE,Poranga,12243,2017,2311009,9020460
17745,CE,Porteiras,14921,2017,2311108,9020460
17746,CE,Potengi,10918,2017,2311207,9020460
17747,CE,Potiretama,6356,2017,2311231,9020460
17748,CE,Quiterianópolis,20860,2017,2311264,9020460
17749,CE,Quixadá,86605,2017,2311306,9020460
17750,CE,Quixelô,14860,2017,2311355,9020460
17751,CE,Quixeramobim,78658,2017,2311405,9020460
17752,CE,Quixeré,21876,2017,2311504,9020460
17753,CE,Redenção,27441,2017,2311603,9020460
17754,CE,Reriutaba,18769,2017,2311702,9020460
17755,CE,Russas,76475,2017,2311801,9020460
17756,CE,Saboeiro,15678,2017,2311900,9020460
17757,CE,Salitre,16331,2017,2311959,9020460
17758,CE,Santana do Acaraú,32023,2017,2312007,9020460
17759,CE,Santana do Cariri,17489,2017,2312106,9020460
17760,CE,Santa Quitéria,43360,2017,2312205,9020460
17761,CE,São Benedito,46648,2017,2312304,9020460
17762,CE,São Gonçalo do Amarante,48265,2017,2312403,9020460
17763,CE,São João do Jaguaribe,7621,2017,2312502,9020460
17764,CE,São Luís do Curu,12849,2017,2312601,9020460
17765,CE,Senador Pompeu,26447,2017,2312700,9020460
17766,CE,Senador Sá,7513,2017,2312809,9020460
17767,CE,Sobral,205529,2017,2312908,9020460
17768,CE,Solonópole,18158,2017,2313005,9020460
17769,CE,Tabuleiro do Norte,30489,2017,2313104,9020460
17770,CE,Tamboril,25525,2017,2313203,9020460
17771,CE,Tarrafas,8852,2017,2313252,9020460
17772,CE,Tauá,58119,2017,2313302,9020460
17773,CE,Tejuçuoca,18902,2017,2313351,9020460
17774,CE,Tianguá,74719,2017,2313401,9020460
17775,CE,Trairi,55207,2017,2313500,9020460
17776,CE,Tururu,15935,2017,2313559,9020460
17777,CE,Ubajara,34332,2017,2313609,9020460
17778,CE,Umari,7671,2017,2313708,9020460
17779,CE,Umirim,19679,2017,2313757,9020460
17780,CE,Uruburetama,21609,2017,2313807,9020460
17781,CE,Uruoca,13677,2017,2313906,9020460
17782,CE,Varjota,18239,2017,2313955,9020460
17783,CE,Várzea Alegre,40440,2017,2314003,9020460
17784,CE,Viçosa do Ceará,60030,2017,2314102,9020460
17785,RN,Acari,11333,2017,2400109,3507003
17786,RN,Açu,58183,2017,2400208,3507003
17787,RN,Afonso Bezerra,11211,2017,2400307,3507003
17788,RN,Água Nova,3260,2017,2400406,3507003
17789,RN,Alexandria,13827,2017,2400505,3507003
17790,RN,Almino Afonso,4854,2017,2400604,3507003
17791,RN,Alto do Rodrigues,14365,2017,2400703,3507003
17792,RN,Angicos,11909,2017,2400802,3507003
17793,RN,Antônio Martins,7237,2017,2400901,3507003
17794,RN,Apodi,36323,2017,2401008,3507003
17795,RN,Areia Branca,27401,2017,2401107,3507003
17796,RN,Arês,14307,2017,2401206,3507003
17797,RN,Augusto Severo,9768,2017,2401305,3507003
17798,RN,Baía Formosa,9309,2017,2401404,3507003
17799,RN,Baraúna,28085,2017,2401453,3507003
17800,RN,Barcelona,4064,2017,2401503,3507003
17801,RN,Bento Fernandes,5527,2017,2401602,3507003
17802,RN,Bodó,2307,2017,2401651,3507003
17803,RN,Bom Jesus,10254,2017,2401701,3507003
17804,RN,Brejinho,12720,2017,2401800,3507003
17805,RN,Caiçara do Norte,6624,2017,2401859,3507003
17806,RN,Caiçara do Rio do Vento,3680,2017,2401909,3507003
17807,RN,Caicó,68222,2017,2402006,3507003
17808,RN,Campo Redondo,11244,2017,2402105,3507003
17809,RN,Canguaretama,34267,2017,2402204,3507003
17810,RN,Caraúbas,20707,2017,2402303,3507003
17811,RN,Carnaúba dos Dantas,8188,2017,2402402,3507003
17812,RN,Carnaubais,10715,2017,2402501,3507003
17813,RN,Ceará-Mirim,73849,2017,2402600,3507003
17814,RN,Cerro Corá,11344,2017,2402709,3507003
17815,RN,Coronel Ezequiel,5593,2017,2402808,3507003
17816,RN,Coronel João Pessoa,4980,2017,2402907,3507003
17817,RN,Cruzeta,8147,2017,2403004,3507003
17818,RN,Currais Novos,45228,2017,2403103,3507003
17819,RN,Doutor Severiano,7190,2017,2403202,3507003
17820,RN,Parnamirim,254709,2017,2403251,3507003
17821,RN,Encanto,5666,2017,2403301,3507003
17822,RN,Equador,6119,2017,2403400,3507003
17823,RN,Espírito Santo,10702,2017,2403509,3507003
17824,RN,Extremoz,28331,2017,2403608,3507003
17825,RN,Felipe Guerra,6052,2017,2403707,3507003
17826,RN,Fernando Pedroza,3072,2017,2403756,3507003
17827,RN,Florânia,9262,2017,2403806,3507003
17828,RN,Francisco Dantas,2890,2017,2403905,3507003
17829,RN,Frutuoso Gomes,4180,2017,2404002,3507003
17830,RN,Galinhos,2715,2017,2404101,3507003
17831,RN,Goianinha,26068,2017,2404200,3507003
17832,RN,Governador Dix-Sept Rosado,13157,2017,2404309,3507003
17833,RN,Grossos,10386,2017,2404408,3507003
17834,RN,Guamaré,15309,2017,2404507,3507003
17835,RN,Ielmo Marinho,13714,2017,2404606,3507003
17836,RN,Ipanguaçu,15464,2017,2404705,3507003
17837,RN,Ipueira,2251,2017,2404804,3507003
17838,RN,Itajá,7571,2017,2404853,3507003
17839,RN,Itaú,5930,2017,2404903,3507003
17840,RN,Jaçanã,9068,2017,2405009,3507003
17841,RN,Jandaíra,6942,2017,2405108,3507003
17842,RN,Janduís,5386,2017,2405207,3507003
17843,RN,Januário Cicco,10096,2017,2405306,3507003
17844,RN,Japi,5247,2017,2405405,3507003
17845,RN,Jardim de Angicos,2663,2017,2405504,3507003
17846,RN,Jardim de Piranhas,14858,2017,2405603,3507003
17847,RN,Jardim do Seridó,12579,2017,2405702,3507003
17848,RN,João Câmara,35087,2017,2405801,3507003
17849,RN,João Dias,2695,2017,2405900,3507003
17850,RN,José da Penha,6050,2017,2406007,3507003
17851,RN,Jucurutu,18530,2017,2406106,3507003
17852,RN,Jundiá,3910,2017,2406155,3507003
17853,RN,Lagoa d'Anta,6793,2017,2406205,3507003
17854,RN,Lagoa de Pedras,7579,2017,2406304,3507003
17855,RN,Lagoa de Velhos,2771,2017,2406403,3507003
17856,RN,Lagoa Nova,15590,2017,2406502,3507003
17857,RN,Lagoa Salgada,8269,2017,2406601,3507003
17858,RN,Lajes,11316,2017,2406700,3507003
17859,RN,Lajes Pintadas,4822,2017,2406809,3507003
17860,RN,Lucrécia,4002,2017,2406908,3507003
17861,RN,Luís Gomes,10211,2017,2407005,3507003
17862,RN,Macaíba,80031,2017,2407104,3507003
17863,RN,Macau,31859,2017,2407203,3507003
17864,RN,Major Sales,4002,2017,2407252,3507003
17865,RN,Marcelino Vieira,8492,2017,2407302,3507003
17866,RN,Martins,8793,2017,2407401,3507003
17867,RN,Maxaranguape,12223,2017,2407500,3507003
17868,RN,Messias Targino,4608,2017,2407609,3507003
17869,RN,Montanhas,11503,2017,2407708,3507003
17870,RN,Monte Alegre,22462,2017,2407807,3507003
17871,RN,Monte das Gameleiras,2178,2017,2407906,3507003
17872,RN,Mossoró,295619,2017,2408003,3507003
17873,RN,Natal,885180,2017,2408102,3507003
17874,RN,Nísia Floresta,27372,2017,2408201,3507003
17875,RN,Nova Cruz,37695,2017,2408300,3507003
17876,RN,Olho-d'Água do Borges,4349,2017,2408409,3507003
17877,RN,Ouro Branco,4882,2017,2408508,3507003
17878,RN,Paraná,4276,2017,2408607,3507003
17879,RN,Paraú,3859,2017,2408706,3507003
17880,RN,Parazinho,5258,2017,2408805,3507003
17881,RN,Parelhas,21669,2017,2408904,3507003
17882,RN,Rio do Fogo,10901,2017,2408953,3507003
17883,RN,Passa e Fica,13099,2017,2409100,3507003
17884,RN,Passagem,3109,2017,2409209,3507003
17885,RN,Patu,12844,2017,2409308,3507003
17886,RN,Santa Maria,5500,2017,2409332,3507003
17887,RN,Pau dos Ferros,30452,2017,2409407,3507003
17888,RN,Pedra Grande,3356,2017,2409506,3507003
17889,RN,Pedra Preta,2532,2017,2409605,3507003
17890,RN,Pedro Avelino,6938,2017,2409704,3507003
17891,RN,Pedro Velho,14954,2017,2409803,3507003
17892,RN,Pendências,15083,2017,2409902,3507003
17893,RN,Pilões,3836,2017,2410009,3507003
17894,RN,Poço Branco,15418,2017,2410108,3507003
17895,RN,Portalegre,7909,2017,2410207,3507003
17896,RN,Porto do Mangue,6789,2017,2410256,3507003
17897,RN,Serra Caiada,10099,2017,2410306,3507003
17898,RN,Pureza,9568,2017,2410405,3507003
17899,RN,Rafael Fernandes,5115,2017,2410504,3507003
17900,RN,Rafael Godeiro,3234,2017,2410603,3507003
17901,RN,Riacho da Cruz,3566,2017,2410702,3507003
17902,RN,Riacho de Santana,4277,2017,2410801,3507003
17903,RN,Riachuelo,8075,2017,2410900,3507003
17904,RN,Rodolfo Fernandes,4545,2017,2411007,3507003
17905,RN,Tibau,4100,2017,2411056,3507003
17906,RN,Ruy Barbosa,3669,2017,2411106,3507003
17907,RN,Santa Cruz,39667,2017,2411205,3507003
17908,RN,Santana do Matos,13289,2017,2411403,3507003
17909,RN,Santana do Seridó,2701,2017,2411429,3507003
17910,RN,Santo Antônio,24220,2017,2411502,3507003
17911,RN,São Bento do Norte,2846,2017,2411601,3507003
17912,RN,São Bento do Trairí,4425,2017,2411700,3507003
17913,RN,São Fernando,3617,2017,2411809,3507003
17914,RN,São Francisco do Oeste,4238,2017,2411908,3507003
17915,RN,São Gonçalo do Amarante,101492,2017,2412005,3507003
17916,RN,São João do Sabugi,6260,2017,2412104,3507003
17917,RN,São José de Mipibu,43995,2017,2412203,3507003
17918,RN,São José do Campestre,13007,2017,2412302,3507003
17919,RN,São José do Seridó,4643,2017,2412401,3507003
17920,RN,São Miguel,23610,2017,2412500,3507003
17921,RN,São Miguel do Gostoso,9606,2017,2412559,3507003
17922,RN,São Paulo do Potengi,17572,2017,2412609,3507003
17923,RN,São Pedro,6139,2017,2412708,3507003
17924,RN,São Rafael,8343,2017,2412807,3507003
17925,RN,São Tomé,11223,2017,2412906,3507003
17926,RN,São Vicente,6469,2017,2413003,3507003
17927,RN,Senador Elói de Souza,6188,2017,2413102,3507003
17928,RN,Senador Georgino Avelino,4423,2017,2413201,3507003
17929,RN,Serra de São Bento,5870,2017,2413300,3507003
17930,RN,Serra do Mel,11838,2017,2413359,3507003
17931,RN,Serra Negra do Norte,8175,2017,2413409,3507003
17932,RN,Serrinha,6422,2017,2413508,3507003
17933,RN,Serrinha dos Pintos,4841,2017,2413557,3507003
17934,RN,Severiano Melo,3150,2017,2413607,3507003
17935,RN,Sítio Novo,5528,2017,2413706,3507003
17936,RN,Taboleiro Grande,2566,2017,2413805,3507003
17937,RN,Taipu,12428,2017,2413904,3507003
17938,RN,Tangará,15866,2017,2414001,3507003
17939,RN,Tenente Ananias,10814,2017,2414100,3507003
17940,RN,Tenente Laurentino Cruz,5912,2017,2414159,3507003
17941,RN,Tibau do Sul,13895,2017,2414209,3507003
17942,RN,Timbaúba dos Batistas,2437,2017,2414308,3507003
17943,RN,Touros,34043,2017,2414407,3507003
17944,RN,Triunfo Potiguar,3327,2017,2414456,3507003
17945,RN,Umarizal,10781,2017,2414506,3507003
17946,RN,Upanema,14609,2017,2414605,3507003
17947,RN,Várzea,5554,2017,2414704,3507003
17948,RN,Venha-Ver,4187,2017,2414753,3507003
17949,RN,Vera Cruz,12371,2017,2414803,3507003
17950,RN,Viçosa,1731,2017,2414902,3507003
17951,RN,Vila Flor,3173,2017,2415008,3507003
17952,PB,Água Branca,10258,2017,2500106,4025558
17953,PB,Aguiar,5562,2017,2500205,4025558
17954,PB,Alagoa Grande,28565,2017,2500304,4025558
17955,PB,Alagoa Nova,20689,2017,2500403,4025558
17956,PB,Alagoinha,14464,2017,2500502,4025558
17957,PB,Alcantil,5499,2017,2500536,4025558
17958,PB,Algodão de Jandaíra,2501,2017,2500577,4025558
17959,PB,Alhandra,19579,2017,2500601,4025558
17960,PB,São João do Rio do Peixe,17940,2017,2500700,4025558
17961,PB,Amparo,2246,2017,2500734,4025558
17962,PB,Aparecida,8430,2017,2500775,4025558
17963,PB,Araçagi,17003,2017,2500809,4025558
17964,PB,Arara,13538,2017,2500908,4025558
17965,PB,Araruna,20418,2017,2501005,4025558
17966,PB,Areia,22776,2017,2501104,4025558
17967,PB,Areia de Baraúnas,2126,2017,2501153,4025558
17968,PB,Areial,6975,2017,2501203,4025558
17969,PB,Aroeiras,19154,2017,2501302,4025558
17970,PB,Assunção,3921,2017,2501351,4025558
17971,PB,Baía da Traição,9070,2017,2501401,4025558
17972,PB,Bananeiras,21156,2017,2501500,4025558
17973,PB,Baraúna,4925,2017,2501534,4025558
17974,PB,Barra de Santana,8241,2017,2501575,4025558
17975,PB,Barra de Santa Rosa,15421,2017,2501609,4025558
17976,PB,Barra de São Miguel,5979,2017,2501708,4025558
17977,PB,Bayeux,97010,2017,2501807,4025558
17978,PB,Belém,17685,2017,2501906,4025558
17979,PB,Belém do Brejo do Cruz,7347,2017,2502003,4025558
17980,PB,Bernardino Batista,3438,2017,2502052,4025558
17981,PB,Boa Ventura,5349,2017,2502102,4025558
17982,PB,Boa Vista,7083,2017,2502151,4025558
17983,PB,Bom Jesus,2567,2017,2502201,4025558
17984,PB,Bom Sucesso,4972,2017,2502300,4025558
17985,PB,Bonito de Santa Fé,11938,2017,2502409,4025558
17986,PB,Boqueirão,17842,2017,2502508,4025558
17987,PB,Igaracy,6173,2017,2502607,4025558
17988,PB,Borborema,5430,2017,2502706,4025558
17989,PB,Brejo do Cruz,14107,2017,2502805,4025558
17990,PB,Brejo dos Santos,6457,2017,2502904,4025558
17991,PB,Caaporã,21872,2017,2503001,4025558
17992,PB,Cabaceiras,5570,2017,2503100,4025558
17993,PB,Cabedelo,68033,2017,2503209,4025558
17994,PB,Cachoeira dos Índios,10265,2017,2503308,4025558
17995,PB,Cacimba de Areia,3749,2017,2503407,4025558
17996,PB,Cacimba de Dentro,17156,2017,2503506,4025558
17997,PB,Cacimbas,7183,2017,2503555,4025558
17998,PB,Caiçara,7283,2017,2503605,4025558
17999,PB,Cajazeiras,62187,2017,2503704,4025558
18000,PB,Cajazeirinhas,3197,2017,2503753,4025558
18001,PB,Caldas Brandão,6025,2017,2503803,4025558
18002,PB,Camalaú,6020,2017,2503902,4025558
18003,PB,Campina Grande,410332,2017,2504009,4025558
18004,PB,Capim,6552,2017,2504033,4025558
18005,PB,Caraúbas,4171,2017,2504074,4025558
18006,PB,Carrapateira,2667,2017,2504108,4025558
18007,PB,Casserengue,7476,2017,2504157,4025558
18008,PB,Catingueira,4934,2017,2504207,4025558
18009,PB,Catolé do Rocha,30534,2017,2504306,4025558
18010,PB,Caturité,4839,2017,2504355,4025558
18011,PB,Conceição,18944,2017,2504405,4025558
18012,PB,Condado,6753,2017,2504504,4025558
18013,PB,Conde,24769,2017,2504603,4025558
18014,PB,Congo,4789,2017,2504702,4025558
18015,PB,Coremas,15426,2017,2504801,4025558
18016,PB,Coxixola,1925,2017,2504850,4025558
18017,PB,Cruz do Espírito Santo,17559,2017,2504900,4025558
18018,PB,Cubati,7274,2017,2505006,4025558
18019,PB,Cuité,20348,2017,2505105,4025558
18020,PB,Cuitegi,6790,2017,2505204,4025558
18021,PB,Cuité de Mamanguape,6358,2017,2505238,4025558
18022,PB,Curral de Cima,5232,2017,2505279,4025558
18023,PB,Curral Velho,2517,2017,2505303,4025558
18024,PB,Damião,5343,2017,2505352,4025558
18025,PB,Desterro,8306,2017,2505402,4025558
18026,PB,Vista Serrana,3808,2017,2505501,4025558
18027,PB,Diamante,6550,2017,2505600,4025558
18028,PB,Dona Inês,10383,2017,2505709,4025558
18029,PB,Duas Estradas,3594,2017,2505808,4025558
18030,PB,Emas,3528,2017,2505907,4025558
18031,PB,Esperança,33266,2017,2506004,4025558
18032,PB,Fagundes,11313,2017,2506103,4025558
18033,PB,Frei Martinho,2990,2017,2506202,4025558
18034,PB,Gado Bravo,8435,2017,2506251,4025558
18035,PB,Guarabira,58881,2017,2506301,4025558
18036,PB,Gurinhém,14134,2017,2506400,4025558
18037,PB,Gurjão,3436,2017,2506509,4025558
18038,PB,Ibiara,5925,2017,2506608,4025558
18039,PB,Imaculada,11833,2017,2506707,4025558
18040,PB,Ingá,18163,2017,2506806,4025558
18041,PB,Itabaiana,24475,2017,2506905,4025558
18042,PB,Itaporanga,24842,2017,2507002,4025558
18043,PB,Itapororoca,18715,2017,2507101,4025558
18044,PB,Itatuba,10876,2017,2507200,4025558
18045,PB,Jacaraú,14378,2017,2507309,4025558
18046,PB,Jericó,7742,2017,2507408,4025558
18047,PB,João Pessoa,811598,2017,2507507,4025558
18048,PB,Juarez Távora,7950,2017,2507606,4025558
18049,PB,Juazeirinho,18213,2017,2507705,4025558
18050,PB,Junco do Seridó,7165,2017,2507804,4025558
18051,PB,Juripiranga,10770,2017,2507903,4025558
18052,PB,Juru,9868,2017,2508000,4025558
18053,PB,Lagoa,4666,2017,2508109,4025558
18054,PB,Lagoa de Dentro,7670,2017,2508208,4025558
18055,PB,Lagoa Seca,27543,2017,2508307,4025558
18056,PB,Lastro,2725,2017,2508406,4025558
18057,PB,Livramento,7386,2017,2508505,4025558
18058,PB,Logradouro,4343,2017,2508554,4025558
18059,PB,Lucena,13121,2017,2508604,4025558
18060,PB,Mãe d'Água,4009,2017,2508703,4025558
18061,PB,Malta,5665,2017,2508802,4025558
18062,PB,Mamanguape,45005,2017,2508901,4025558
18063,PB,Manaíra,11120,2017,2509008,4025558
18064,PB,Marcação,8586,2017,2509057,4025558
18065,PB,Mari,21854,2017,2509107,4025558
18066,PB,Marizópolis,6614,2017,2509156,4025558
18067,PB,Massaranduba,13853,2017,2509206,4025558
18068,PB,Mataraca,8466,2017,2509305,4025558
18069,PB,Matinhas,4537,2017,2509339,4025558
18070,PB,Mato Grosso,2915,2017,2509370,4025558
18071,PB,Maturéia,6587,2017,2509396,4025558
18072,PB,Mogeiro,13286,2017,2509404,4025558
18073,PB,Montadas,5691,2017,2509503,4025558
18074,PB,Monte Horebe,4825,2017,2509602,4025558
18075,PB,Monteiro,33294,2017,2509701,4025558
18076,PB,Mulungu,9922,2017,2509800,4025558
18077,PB,Natuba,10460,2017,2509909,4025558
18078,PB,Nazarezinho,7296,2017,2510006,4025558
18079,PB,Nova Floresta,10639,2017,2510105,4025558
18080,PB,Nova Olinda,5944,2017,2510204,4025558
