,UF,codMun,AreaPrestacao
7672,SE,2803807,CN 79
7673,SE,2803906,CN 79
7674,SE,2804003,CN 79
7675,SE,2804102,CN 79
7676,SE,2804201,CN 79
7677,SE,2804300,CN 79
7678,SE,2804409,CN 79
7679,SE,2804458,CN 79
7680,SE,2804508,CN 79
7681,SE,2804607,CN 79
7682,SE,2804706,CN 79
7683,SE,2804805,CN 79
7684,SE,2804904,CN 79
7685,SE,2805000,CN 79
7686,SE,2805109,CN 79
7687,SE,2805208,CN 79
7688,SE,2805307,CN 79
7689,SE,2805406,CN 79
7690,SE,2805505,CN 79
7691,SE,2805604,CN 79
7692,SE,2805703,CN 79
7693,SE,2805802,CN 79
7694,SE,2805901,CN 79
7695,SE,2806008,CN 79
7696,SE,2806107,CN 79
7697,SE,2806206,CN 79
7698,SE,2806305,CN 79
7699,SE,2806404,CN 79
7700,SE,2806503,CN 79
7701,SE,2806602,CN 79
7702,SE,2806701,CN 79
7703,SE,2806800,CN 79
7704,SE,2806909,CN 79
7705,SE,2807006,CN 79
7706,SE,2807105,CN 79
7707,SE,2807204,CN 79
7708,SE,2807303,CN 79
7709,SE,2807402,CN 79
7710,SE,2807501,CN 79
7711,SE,2807600,CN 79
7712,SP,3501152,CN 11
7713,SP,3502754,CN 11
7714,SP,3503901,CN 11
7715,SP,3504107,CN 11
7716,SP,3505708,CN 11
7717,SP,3506607,CN 11
7718,SP,3507100,CN 11
7719,SP,3507605,CN 11
7720,SP,3508405,CN 11
7721,SP,3509007,CN 11
7722,SP,3509205,CN 11
7723,SP,3509601,CN 11
7724,SP,3510609,CN 11
7725,SP,3513009,CN 11
7726,SP,3513801,CN 11
7727,SP,3515004,CN 11
7728,SP,3515103,CN 11
7729,SP,3515707,CN 11
7730,SP,3516309,CN 11
7731,SP,3516408,CN 11
7732,SP,3518305,CN 11
7733,SP,3518800,CN 11
7734,SP,3520202,CN 11
7735,SP,3522208,CN 11
7736,SP,3522505,CN 11
7737,SP,3523107,CN 11
7738,SP,3523404,CN 11
7739,SP,3523909,CN 11
7740,SP,3524006,CN 11
7741,SP,3525003,CN 11
7742,SP,3525201,CN 11
7743,SP,3525508,CN 11
7744,SP,3525904,CN 11
7745,SP,3526209,CN 11
7746,SP,3528403,CN 11
7747,SP,3528502,CN 11
7748,SP,3529401,CN 11
7749,SP,3530607,CN 11
7750,SP,3532009,CN 11
7751,SP,3532405,CN 11
7752,SP,3534401,CN 11
7753,SP,3536802,CN 11
7754,SP,3538204,CN 11
7755,SP,3538600,CN 11
7756,SP,3539103,CN 11
7757,SP,3539806,CN 11
7758,SP,3543303,CN 11
7759,SP,3544103,CN 11
7760,SP,3545001,CN 11
7761,SP,3545209,CN 11
7762,SP,3546801,CN 11
7763,SP,3547304,CN 11
7764,SP,3547809,CN 11
7765,SP,3548708,CN 11
7766,SP,3548807,CN 11
7767,SP,3549953,CN 11
7768,SP,3550308,CN 11
7769,SP,3550605,CN 11
7770,SP,3552502,CN 11
7771,SP,3552809,CN 11
7772,SP,3554953,CN 11
7773,SP,3556354,CN 11
7774,SP,3556453,CN 11
7775,SP,3556503,CN 11
7776,SP,3502507,CN 12
7777,SP,3503158,CN 12
7778,SP,3503505,CN 12
7779,SP,3504909,CN 12
7780,SP,3508504,CN 12
7781,SP,3508603,CN 12
7782,SP,3509700,CN 12
7783,SP,3509957,CN 12
7784,SP,3510500,CN 12
7785,SP,3513405,CN 12
7786,SP,3513603,CN 12
7787,SP,3518404,CN 12
7788,SP,3520400,CN 12
7789,SP,3524402,CN 12
7790,SP,3524907,CN 12
7791,SP,3526308,CN 12
7792,SP,3526605,CN 12
7793,SP,3527207,CN 12
7794,SP,3531704,CN 12
7795,SP,3532306,CN 12
7796,SP,3535606,CN 12
7797,SP,3538006,CN 12
7798,SP,3538501,CN 12
7799,SP,3540754,CN 12
7800,SP,3541901,CN 12
7801,SP,3542305,CN 12
7802,SP,3544301,CN 12
7803,SP,3546009,CN 12
7804,SP,3548203,CN 12
7805,SP,3548609,CN 12
7806,SP,3549607,CN 12
7807,SP,3549904,CN 12
7808,SP,3550001,CN 12
7809,SP,3550704,CN 12
7810,SP,3552007,CN 12
7811,SP,3554102,CN 12
7812,SP,3554805,CN 12
7813,SP,3555406,CN 12
7814,SP,3506359,CN 13
7815,SP,3509254,CN 13
7816,SP,3509908,CN 13
7817,SP,3513504,CN 13
7818,SP,3514809,CN 13
7819,SP,3518701,CN 13
7820,SP,3520301,CN 13
7821,SP,3520426,CN 13
7822,SP,3522109,CN 13
7823,SP,3523305,CN 13
7824,SP,3524600,CN 13
7825,SP,3526100,CN 13
7826,SP,3529906,CN 13
7827,SP,3531100,CN 13
7828,SP,3536208,CN 13
7829,SP,3537206,CN 13
7830,SP,3537602,CN 13
7831,SP,3541000,CN 13
7832,SP,3542602,CN 13
7833,SP,3548500,CN 13
7834,SP,3551009,CN 13
7835,SP,3551801,CN 13
7836,SP,3500550,CN 14
7837,SP,3500709,CN 14
7838,SP,3501400,CN 14
7839,SP,3501509,CN 14
7840,SP,3502309,CN 14
7841,SP,3503109,CN 14
7842,SP,3503356,CN 14
7843,SP,3503406,CN 14
7844,SP,3503604,CN 14
7845,SP,3504305,CN 14
7846,SP,3504503,CN 14
7847,SP,3504701,CN 14
7848,SP,3505203,CN 14
7849,SP,3505302,CN 14
7850,SP,3505807,CN 14
7851,SP,3506003,CN 14
7852,SP,3506300,CN 14
7853,SP,3506805,CN 14
7854,SP,3506904,CN 14
7855,SP,3507308,CN 14
7856,SP,3507456,CN 14
7857,SP,3507506,CN 14
7858,SP,3507902,CN 14
7859,SP,3508306,CN 14
7860,SP,3508801,CN 14
7861,SP,3509809,CN 14
7862,SP,3510153,CN 14
7863,SP,3511409,CN 14
7864,SP,3512308,CN 14
7865,SP,3512605,CN 14
7866,SP,3514106,CN 14
7867,SP,3514502,CN 14
7868,SP,3515194,CN 14
7869,SP,3515400,CN 14
7870,SP,3515657,CN 14
7871,SP,3516606,CN 14
7872,SP,3516705,CN 14
7873,SP,3517000,CN 14
7874,SP,3517208,CN 14
7875,SP,3517307,CN 14
7876,SP,3518107,CN 14
7877,SP,3519006,CN 14
7878,SP,3519105,CN 14
7879,SP,3519204,CN 14
7880,SP,3519253,CN 14
7881,SP,3519501,CN 14
7882,SP,3520004,CN 14
7883,SP,3520905,CN 14
7884,SP,3521804,CN 14
7885,SP,3522000,CN 14
7886,SP,3522901,CN 14
7887,SP,3523503,CN 14
7888,SP,3525300,CN 14
7889,SP,3525805,CN 14
7890,SP,3526803,CN 14
7891,SP,3527108,CN 14
7892,SP,3527504,CN 14
7893,SP,3527801,CN 14
7894,SP,3528007,CN 14
7895,SP,3528601,CN 14
7896,SP,3529005,CN 14
7897,SP,3529807,CN 14
7898,SP,3533700,CN 14
7899,SP,3533809,CN 14
7900,SP,3534104,CN 14
7901,SP,3534500,CN 14
7902,SP,3534708,CN 14
7903,SP,3535804,CN 14
7904,SP,3536109,CN 14
7905,SP,3536570,CN 14
7906,SP,3536703,CN 14
7907,SP,3537503,CN 14
7908,SP,3538808,CN 14
7909,SP,3538907,CN 14
7910,SP,3539400,CN 14
7911,SP,3540002,CN 14
7912,SP,3540101,CN 14
7913,SP,3541059,CN 14
7914,SP,3541109,CN 14
7915,SP,3541604,CN 14
7916,SP,3541802,CN 14
7917,SP,3542008,CN 14
7918,SP,3542503,CN 14
7919,SP,3543204,CN 14
7920,SP,3544608,CN 14
7921,SP,3545407,CN 14
7922,SP,3546405,CN 14
7923,SP,3550100,CN 14
7924,SP,3550506,CN 14
7925,SP,3551207,CN 14
7926,SP,3553005,CN 14
7927,SP,3553807,CN 14
7928,SP,3554201,CN 14
7929,SP,3554607,CN 14
7930,SP,3554706,CN 14
7931,SP,3555000,CN 14
7932,SP,3555505,CN 14
7933,SP,3555901,CN 14
7934,SP,3556602,CN 14
7935,SP,3557204,CN 14
7936,SP,3500758,CN 15
7937,SP,3502200,CN 15
7938,SP,3502705,CN 15
7939,SP,3502903,CN 15
7940,SP,3505005,CN 15
7941,SP,3505351,CN 15
7942,SP,3505401,CN 15
7943,SP,3507001,CN 15
7944,SP,3507159,CN 15
7945,SP,3508009,CN 15
7946,SP,3509452,CN 15
7947,SP,3510203,CN 15
7948,SP,3510302,CN 15
7949,SP,3511508,CN 15
7950,SP,3511607,CN 15
7951,SP,3517604,CN 15
7952,SP,3518503,CN 15
7953,SP,3519709,CN 15
7954,SP,3521002,CN 15
7955,SP,3521200,CN 15
7956,SP,3521705,CN 15
7957,SP,3522158,CN 15
7958,SP,3522307,CN 15
7959,SP,3522406,CN 15
7960,SP,3522653,CN 15
7961,SP,3522802,CN 15
7962,SP,3523206,CN 15
7963,SP,3525854,CN 15
7964,SP,3526407,CN 15
7965,SP,3532827,CN 15
7966,SP,3537800,CN 15
7967,SP,3537909,CN 15
7968,SP,3540507,CN 15
7969,SP,3540606,CN 15
7970,SP,3541653,CN 15
7971,SP,3542800,CN 15
7972,SP,3543006,CN 15
7973,SP,3543253,CN 15
7974,SP,3543501,CN 15
7975,SP,3545308,CN 15
7976,SP,3550209,CN 15
7977,SP,3551108,CN 15
7978,SP,3552205,CN 15
7979,SP,3553500,CN 15
7980,SP,3553856,CN 15
7981,SP,3554003,CN 15
7982,SP,3554508,CN 15
7983,SP,3554656,CN 15
7984,SP,3557006,CN 15
7985,SP,3501004,CN 16
7986,SP,3501707,CN 16
7987,SP,3503000,CN 16
7988,SP,3503208,CN 16
7989,SP,3505609,CN 16
7990,SP,3505906,CN 16
7991,SP,3506706,CN 16
7992,SP,3507407,CN 16
7993,SP,3507803,CN 16
7994,SP,3508207,CN 16
7995,SP,3509403,CN 16
7996,SP,3510104,CN 16
7997,SP,3510906,CN 16
7998,SP,3513108,CN 16
7999,SP,3513207,CN 16
8000,SP,3514007,CN 16
8001,SP,3514304,CN 16
8002,SP,3514601,CN 16
8003,SP,3515608,CN 16
8004,SP,3516200,CN 16
8005,SP,3516853,CN 16
8006,SP,3517703,CN 16
8007,SP,3518602,CN 16
8008,SP,3518859,CN 16
8009,SP,3519303,CN 16
8010,SP,3519600,CN 16
8011,SP,3520103,CN 16
8012,SP,3521309,CN 16
8013,SP,3522703,CN 16
8014,SP,3523701,CN 16
8015,SP,3524105,CN 16
8016,SP,3524303,CN 16
8017,SP,3525102,CN 16
8018,SP,3525409,CN 16
8019,SP,3527603,CN 16
8020,SP,3529302,CN 16
8021,SP,3529708,CN 16
8022,SP,3531308,CN 16
8023,SP,3531902,CN 16
8024,SP,3532058,CN 16
8025,SP,3532900,CN 16
8026,SP,3533601,CN 16
8027,SP,3534302,CN 16
8028,SP,3536307,CN 16
8029,SP,3537008,CN 16
8030,SP,3539509,CN 16
8031,SP,3540200,CN 16
8032,SP,3540903,CN 16
8033,SP,3542701,CN 16
8034,SP,3542909,CN 16
8035,SP,3543105,CN 16
8036,SP,3543402,CN 16
8037,SP,3543600,CN 16
8038,SP,3543709,CN 16
8039,SP,3544905,CN 16
8040,SP,3546256,CN 16
8041,SP,3546504,CN 16
8042,SP,3546900,CN 16
8043,SP,3547601,CN 16
8044,SP,3547908,CN 16
8045,SP,3548906,CN 16
8046,SP,3549409,CN 16
8047,SP,3549508,CN 16
8048,SP,3550902,CN 16
8049,SP,3551405,CN 16
8050,SP,3551504,CN 16
8051,SP,3551702,CN 16
8052,SP,3552700,CN 16
8053,SP,3553104,CN 16
8054,SP,3553203,CN 16
8055,SP,3553658,CN 16
8056,SP,3553708,CN 16
8057,SP,3554755,CN 16
8058,SP,3556909,CN 16
8059,SP,3500204,CN 17
8060,SP,3500907,CN 17
8061,SP,3501202,CN 17
8062,SP,3501806,CN 17
8063,SP,3502606,CN 17
8064,SP,3503703,CN 17
8065,SP,3503950,CN 17
8066,SP,3504206,CN 17
8067,SP,3504602,CN 17
8068,SP,3504800,CN 17
8069,SP,3505500,CN 17
8070,SP,3506102,CN 17
8071,SP,3509304,CN 17
8072,SP,3510708,CN 17
8073,SP,3511102,CN 17
8074,SP,3511201,CN 17
8075,SP,3511300,CN 17
8076,SP,3512001,CN 17
8077,SP,3512100,CN 17
8078,SP,3512902,CN 17
8079,SP,3513850,CN 17
8080,SP,3514205,CN 17
8081,SP,3514924,CN 17
8082,SP,3514957,CN 17
8083,SP,3515202,CN 17
8084,SP,3515509,CN 17
8085,SP,3515905,CN 17
8086,SP,3516804,CN 17
8087,SP,3516903,CN 17
8088,SP,3517406,CN 17
8089,SP,3517505,CN 17
8090,SP,3517901,CN 17
8091,SP,3518008,CN 17
8092,SP,3518909,CN 17
8093,SP,3519402,CN 17
8094,SP,3519808,CN 17
8095,SP,3520707,CN 17
8096,SP,3521150,CN 17
8097,SP,3521507,CN 17
8098,SP,3521903,CN 17
8099,SP,3524204,CN 17
8100,SP,3524501,CN 17
8101,SP,3524808,CN 17
8102,SP,3525706,CN 17
8103,SP,3528106,CN 17
8104,SP,3528205,CN 17
8105,SP,3528304,CN 17
8106,SP,3528858,CN 17
8107,SP,3529104,CN 17
8108,SP,3529500,CN 17
8109,SP,3529609,CN 17
8110,SP,3529658,CN 17
8111,SP,3530003,CN 17
8112,SP,3530300,CN 17
8113,SP,3530409,CN 17
8114,SP,3531001,CN 17
8115,SP,3531407,CN 17
8116,SP,3531506,CN 17
8117,SP,3532504,CN 17
8118,SP,3532603,CN 17
8119,SP,3532702,CN 17
8120,SP,3532801,CN 17
8121,SP,3532843,CN 17
8122,SP,3532868,CN 17
8123,SP,3533007,CN 17
8124,SP,3533254,CN 17
8125,SP,3533304,CN 17
8126,SP,3533502,CN 17
8127,SP,3533908,CN 17
8128,SP,3534005,CN 17
8129,SP,3534203,CN 17
8130,SP,3534757,CN 17
8131,SP,3535002,CN 17
8132,SP,3535101,CN 17
8133,SP,3535200,CN 17
8134,SP,3535705,CN 17
8135,SP,3535903,CN 17
8136,SP,3536257,CN 17
8137,SP,3536604,CN 17
8138,SP,3536901,CN 17
8139,SP,3538105,CN 17
8140,SP,3539004,CN 17
8141,SP,3539905,CN 17
8142,SP,3540259,CN 17
8143,SP,3540309,CN 17
8144,SP,3540408,CN 17
8145,SP,3540804,CN 17
8146,SP,3544202,CN 17
8147,SP,3544509,CN 17
8148,SP,3544806,CN 17
8149,SP,3545605,CN 17
8150,SP,3545704,CN 17
8151,SP,3546108,CN 17
8152,SP,3546603,CN 17
8153,SP,3547205,CN 17
8154,SP,3547403,CN 17
8155,SP,3547650,CN 17
8156,SP,3549003,CN 17
8157,SP,3549201,CN 17
8158,SP,3549250,CN 17
8159,SP,3549805,CN 17
8160,SP,3551306,CN 17
8161,SP,3551900,CN 17
8162,SP,3552601,CN 17
8163,SP,3553401,CN 17
8164,SP,3554409,CN 17
8165,SP,3554904,CN 17
8166,SP,3555307,CN 17
8167,SP,3555356,CN 17
8168,SP,3555604,CN 17
8169,SP,3555703,CN 17
8170,SP,3555802,CN 17
8171,SP,3556008,CN 17
8172,SP,3556107,CN 17
8173,SP,3556800,CN 17
8174,SP,3556958,CN 17
8175,SP,3557105,CN 17
8176,SP,3500105,CN 18
8177,SP,3500808,CN 18
8178,SP,3501103,CN 18
8179,SP,3501301,CN 18
8180,SP,3502101,CN 18
8181,SP,3502408,CN 18
8182,SP,3502804,CN 18
8183,SP,3504008,CN 18
8184,SP,3504404,CN 18
8185,SP,3505104,CN 18
8186,SP,3506201,CN 18
8187,SP,3506409,CN 18
8188,SP,3506508,CN 18
8189,SP,3507209,CN 18
8190,SP,3507704,CN 18
8191,SP,3507753,CN 18
8192,SP,3508108,CN 18
8193,SP,3508900,CN 18
8194,SP,3509106,CN 18
8195,SP,3510005,CN 18
8196,SP,3511003,CN 18
8197,SP,3511904,CN 18
8198,SP,3512506,CN 18
8199,SP,3513306,CN 18
8200,SP,3514403,CN 18
8201,SP,3514700,CN 18
8202,SP,3515129,CN 18
8203,SP,3515301,CN 18
8204,SP,3515350,CN 18
8205,SP,3515806,CN 18
8206,SP,3516002,CN 18
8207,SP,3516101,CN 18
8208,SP,3516507,CN 18
8209,SP,3517109,CN 18
8210,SP,3517802,CN 18
8211,SP,3518206,CN 18
8212,SP,3519907,CN 18
8213,SP,3520442,CN 18
8214,SP,3520608,CN 18
8215,SP,3520806,CN 18
8216,SP,3521606,CN 18
8217,SP,3523008,CN 18
8218,SP,3525607,CN 18
8219,SP,3526001,CN 18
8220,SP,3526506,CN 18
8221,SP,3527256,CN 18
8222,SP,3527405,CN 18
8223,SP,3527702,CN 18
8224,SP,3527900,CN 18
8225,SP,3528700,CN 18
8226,SP,3528809,CN 18
8227,SP,3528908,CN 18
8228,SP,3529203,CN 18
8229,SP,3530102,CN 18
8230,SP,3530201,CN 18
8231,SP,3531605,CN 18
8232,SP,3532108,CN 18
8233,SP,3532157,CN 18
8234,SP,3532207,CN 18
8235,SP,3533106,CN 18
8236,SP,3533205,CN 18
8237,SP,3534609,CN 18
8238,SP,3534807,CN 18
8239,SP,3534906,CN 18
8240,SP,3535309,CN 18
8241,SP,3535408,CN 18
8242,SP,3535507,CN 18
8243,SP,3536000,CN 18
8244,SP,3536406,CN 18
8245,SP,3537156,CN 18
8246,SP,3537305,CN 18
8247,SP,3537404,CN 18
8248,SP,3537701,CN 18
8249,SP,3538303,CN 18
8250,SP,3539202,CN 18
8251,SP,3539608,CN 18
8252,SP,3539707,CN 18
8253,SP,3540853,CN 18
8254,SP,3541208,CN 18
8255,SP,3541307,CN 18
8256,SP,3541406,CN 18
8257,SP,3541505,CN 18
8258,SP,3541703,CN 18
8259,SP,3542206,CN 18
8260,SP,3542404,CN 18
8261,SP,3543238,CN 18
8262,SP,3543808,CN 18
8263,SP,3544251,CN 18
8264,SP,3544400,CN 18
8265,SP,3544707,CN 18
8266,SP,3545100,CN 18
8267,SP,3545506,CN 18
8268,SP,3547106,CN 18
8269,SP,3547700,CN 18
8270,SP,3548054,CN 18
8271,SP,3548302,CN 18
8272,SP,3548401,CN 18
8273,SP,3549300,CN 18
8274,SP,3552304,CN 18
8275,SP,3552551,CN 18
8276,SP,3552908,CN 18
8277,SP,3553906,CN 18
8278,SP,3553955,CN 18
8279,SP,3554300,CN 18
8280,SP,3555109,CN 18
8281,SP,3555208,CN 18
8282,SP,3556305,CN 18
8283,SP,3557154,CN 18
8284,SP,3500303,CN 19
8285,SP,3500402,CN 19
8286,SP,3500501,CN 19
8287,SP,3500600,CN 19
8288,SP,3501608,CN 19
8289,SP,3501905,CN 19
8290,SP,3502002,CN 19
8291,SP,3503307,CN 19
8292,SP,3503802,CN 19
8293,SP,3508702,CN 19
8294,SP,3509502,CN 19
8295,SP,3510401,CN 19
8296,SP,3510807,CN 19
8297,SP,3511706,CN 19
8298,SP,3512209,CN 19
8299,SP,3512407,CN 19
8300,SP,3512704,CN 19
8301,SP,3512803,CN 19
8302,SP,3513702,CN 19
8303,SP,3513900,CN 19
8304,SP,3514908,CN 19
8305,SP,3515152,CN 19
8306,SP,3515186,CN 19
8307,SP,3519055,CN 19
8308,SP,3519071,CN 19
8309,SP,3520509,CN 19
8310,SP,3521101,CN 19
8311,SP,3521408,CN 19
8312,SP,3522604,CN 19
8313,SP,3523602,CN 19
8314,SP,3523800,CN 19
8315,SP,3524709,CN 19
8316,SP,3526704,CN 19
8317,SP,3526902,CN 19
8318,SP,3527009,CN 19
8319,SP,3527306,CN 19
8320,SP,3530508,CN 19
8321,SP,3530706,CN 19
8322,SP,3530805,CN 19
8323,SP,3530904,CN 19
8324,SP,3531209,CN 19
8325,SP,3531803,CN 19
8326,SP,3533403,CN 19
8327,SP,3536505,CN 19
8328,SP,3537107,CN 19
8329,SP,3538709,CN 19
8330,SP,3539301,CN 19
8331,SP,3540705,CN 19
8332,SP,3542107,CN 19
8333,SP,3543907,CN 19
8334,SP,3544004,CN 19
8335,SP,3545159,CN 19
8336,SP,3545803,CN 19
8337,SP,3546207,CN 19
8338,SP,3546306,CN 19
8339,SP,3546702,CN 19
8340,SP,3547007,CN 19
8341,SP,3547502,CN 19
8342,SP,3548005,CN 19
8343,SP,3548104,CN 19
8344,SP,3549102,CN 19
8345,SP,3549706,CN 19
8346,SP,3550407,CN 19
8347,SP,3550803,CN 19
8348,SP,3551603,CN 19
8349,SP,3552106,CN 19
8350,SP,3552403,CN 19
8351,SP,3553302,CN 19
8352,SP,3553609,CN 19
8353,SP,3556206,CN 19
8354,SP,3556404,CN 19
8355,SP,3556701,CN 19
8356,SP,3557303,CN 19
8357,TO,1700251,CN 63
8358,TO,1700301,CN 63
8359,TO,1700350,CN 63
8360,TO,1700400,CN 63
8361,TO,1700707,CN 63
8362,TO,1701002,CN 63
8363,TO,1701051,CN 63
8364,TO,1701101,CN 63
8365,TO,1701309,CN 63
8366,TO,1701903,CN 63
8367,TO,1702000,CN 63
8368,TO,1702109,CN 63
8369,TO,1702158,CN 63
8370,TO,1702208,CN 63
8371,TO,1702307,CN 63
8372,TO,1702406,CN 63
8373,TO,1702554,CN 63
8374,TO,1702703,CN 63
8375,TO,1702901,CN 63
8376,TO,1703008,CN 63
8377,TO,1703057,CN 63
8378,TO,1703073,CN 63
8379,TO,1703107,CN 63
8380,TO,1703206,CN 63
8381,TO,1703305,CN 63
8382,TO,1703602,CN 63
8383,TO,1703701,CN 63
8384,TO,1703800,CN 63
8385,TO,1703826,CN 63
8386,TO,1703842,CN 63
8387,TO,1703867,CN 63
8388,TO,1703883,CN 63
8389,TO,1703891,CN 63
8390,TO,1703909,CN 63
8391,TO,1704105,CN 63
8392,TO,1704600,CN 63
8393,TO,1705102,CN 63
8394,TO,1705508,CN 63
8395,TO,1705557,CN 63
8396,TO,1705607,CN 63
8397,TO,1706001,CN 63
8398,TO,1706100,CN 63
8399,TO,1706258,CN 63
8400,TO,1706506,CN 63
8401,TO,1707009,CN 63
8402,TO,1707108,CN 63
8403,TO,1707207,CN 63
8404,TO,1707306,CN 63
8405,TO,1707405,CN 63
8406,TO,1707553,CN 63
8407,TO,1707652,CN 63
8408,TO,1707702,CN 63
8409,TO,1708205,CN 63
8410,TO,1708254,CN 63
8411,TO,1708304,CN 63
8412,TO,1709005,CN 63
8413,TO,1709302,CN 63
8414,TO,1709500,CN 63
8415,TO,1709807,CN 63
8416,TO,1710508,CN 63
8417,TO,1710706,CN 63
8418,TO,1710904,CN 63
8419,TO,1711100,CN 63
8420,TO,1711506,CN 63
8421,TO,1711803,CN 63
8422,TO,1711902,CN 63
8423,TO,1711951,CN 63
8424,TO,1712009,CN 63
8425,TO,1712157,CN 63
8426,TO,1712405,CN 63
8427,TO,1712454,CN 63
8428,TO,1712504,CN 63
8429,TO,1712702,CN 63
8430,TO,1712801,CN 63
8431,TO,1713205,CN 63
8432,TO,1713304,CN 63
8433,TO,1713601,CN 63
8434,TO,1713700,CN 63
8435,TO,1713809,CN 63
8436,TO,1713957,CN 63
8437,TO,1714203,CN 63
8438,TO,1714302,CN 63
8439,TO,1714880,CN 63
8440,TO,1715002,CN 63
8441,TO,1715101,CN 63
8442,TO,1715150,CN 63
8443,TO,1715259,CN 63
8444,TO,1715507,CN 63
8445,TO,1715705,CN 63
8446,TO,1715754,CN 63
8447,TO,1716109,CN 63
8448,TO,1716208,CN 63
8449,TO,1716307,CN 63
8450,TO,1716505,CN 63
8451,TO,1716604,CN 63
8452,TO,1716653,CN 63
8453,TO,1716703,CN 63
8454,TO,1717008,CN 63
8455,TO,1717206,CN 63
8456,TO,1717503,CN 63
8457,TO,1717800,CN 63
8458,TO,1717909,CN 63
8459,TO,1718006,CN 63
8460,TO,1718204,CN 63
8461,TO,1718303,CN 63
8462,TO,1718402,CN 63
8463,TO,1718451,CN 63
8464,TO,1718501,CN 63
8465,TO,1718550,CN 63
8466,TO,1718659,CN 63
8467,TO,1718709,CN 63
8468,TO,1718758,CN 63
8469,TO,1718808,CN 63
8470,TO,1718840,CN 63
8471,TO,1718865,CN 63
8472,TO,1718881,CN 63
8473,TO,1718899,CN 63
8474,TO,1718907,CN 63
8475,TO,1719004,CN 63
8476,TO,1720002,CN 63
8477,TO,1720101,CN 63
8478,TO,1720150,CN 63
8479,TO,1720200,CN 63
8480,TO,1720259,CN 63
8481,TO,1720309,CN 63
8482,TO,1720499,CN 63
8483,TO,1720655,CN 63
8484,TO,1720804,CN 63
8485,TO,1720853,CN 63
8486,TO,1720903,CN 63
8487,TO,1720937,CN 63
8488,TO,1720978,CN 63
8489,TO,1721000,CN 63
8490,TO,1721109,CN 63
8491,TO,1721208,CN 63
8492,TO,1721257,CN 63
8493,TO,1721307,CN 63
8494,TO,1722081,CN 63
8495,TO,1722107,CN 63
8496,RJ,3300456,RJ1
8497,RJ,3300803,RJ1
8498,RJ,3301702,RJ1
8499,RJ,3301850,RJ1
8500,RJ,3301900,RJ1
8501,RJ,3302007,RJ1
8502,RJ,3302270,RJ1
8503,RJ,3302502,RJ1
8504,RJ,3302601,RJ1
8505,RJ,3302700,RJ1
8506,RJ,3302858,RJ1
8507,RJ,3303203,RJ1
8508,RJ,3303302,RJ1
8509,RJ,3303500,RJ1
8510,RJ,3303609,RJ1
8511,RJ,3304144,RJ1
8512,RJ,3304300,RJ1
8513,RJ,3304557,RJ1
8514,RJ,3304904,RJ1
8515,RJ,3305109,RJ1
8516,RJ,3305554,RJ1
8517,RJ,3305752,RJ1
8518,RJ,3305802,RJ1
8519,RJ,3300159,RJ3
8520,RJ,3300209,RJ3
8521,RJ,3300233,RJ3
8522,RJ,3300258,RJ3
8523,RJ,3300506,RJ3
8524,RJ,3300605,RJ3
8525,RJ,3300704,RJ3
8526,RJ,3300902,RJ3
8527,RJ,3300936,RJ3
8528,RJ,3301009,RJ3
8529,RJ,3301108,RJ3
8530,RJ,3301157,RJ3
8531,RJ,3301207,RJ3
8532,RJ,3301306,RJ3
8533,RJ,3301405,RJ3
8534,RJ,3301504,RJ3
8535,RJ,3301603,RJ3
8536,RJ,3301876,RJ3
8537,RJ,3302056,RJ3
8538,RJ,3302106,RJ3
8539,RJ,3302205,RJ3
8540,RJ,3302304,RJ3
8541,RJ,3302403,RJ3
8542,RJ,3302452,RJ3
8543,RJ,3303005,RJ3
8544,RJ,3303104,RJ3
8545,RJ,3303401,RJ3
8546,RJ,3304102,RJ3
8547,RJ,3304151,RJ3
8548,RJ,3304524,RJ3
8549,RJ,3304607,RJ3
8550,RJ,3304706,RJ3
8551,RJ,3304755,RJ3
8552,RJ,3304805,RJ3
8553,RJ,3305000,RJ3
8554,RJ,3305133,RJ3
8555,RJ,3305208,RJ3
8556,RJ,3305307,RJ3
8557,RJ,3305505,RJ3
8558,RJ,3305604,RJ3
8559,RJ,3305703,RJ3
8560,RJ,3305901,RJ3
8561,RJ,3306156,RJ3
8562,RJ,3300100,RJ2
8563,RJ,3300225,RJ2
8564,RJ,3300308,RJ2
8565,RJ,3300407,RJ2
8566,RJ,3300951,RJ2
8567,RJ,3301801,RJ2
8568,RJ,3302254,RJ2
8569,RJ,3302809,RJ2
8570,RJ,3302908,RJ2
8571,RJ,3303708,RJ2
8572,RJ,3303807,RJ2
8573,RJ,3303856,RJ2
8574,RJ,3303906,RJ2
8575,RJ,3303955,RJ2
8576,RJ,3304003,RJ2
8577,RJ,3304110,RJ2
8578,RJ,3304128,RJ2
8579,RJ,3304201,RJ2
8580,RJ,3304409,RJ2
8581,RJ,3304508,RJ2
8582,RJ,3305158,RJ2
8583,RJ,3305406,RJ2
8584,RJ,3306008,RJ2
8585,RJ,3306107,RJ2
8586,RJ,3306206,RJ2
8587,RJ,3306305,RJ2
8588,MG,3100302,MG1
8589,MG,3100401,MG1
8590,MG,3102308,MG1
8591,MG,3102407,MG1
8592,MG,3102506,MG1
8593,MG,3103009,MG1
8594,MG,3103207,MG1
8595,MG,3103702,MG1
8596,MG,3105004,MG1
8597,MG,3105400,MG1
